Country,State,Year,Month,Calendar Day,City,Quality Of Air,"Index Value Of Air (UOM:Number), Scaling Factor:1"
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Rishikesh,Moderate,111
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Rudrapur,Moderate,114
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Amtala,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Baharampur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Balurghat,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Bankura,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Barasat,Satisfactory,85
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Bardhaman,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Barrckpore,Satisfactory,70
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Baruipur,Satisfactory,79
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Bolpur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Chinsura,Satisfactory,73
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Coochbihar,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Dankuni,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Darjeeling,Satisfactory,65
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Ghatal,Moderate,130
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Jalpaiguri,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Kalyani,Satisfactory,80
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Kharagpur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Krishnanagar,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Malda,Moderate,114
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Medinipur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Purulia,Satisfactory,76
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Raigunj,Moderate,109
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Rampurhat,Satisfactory,80
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Ranaghat,Satisfactory,79
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Raniganj,Moderate,101
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Rishra,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Sankrail,Moderate,141
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Suri,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Tamluk,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Tribeni,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-03,Uluberia,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Anatapur,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Chittor,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Eluru,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Guntur,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kadapa,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kakinada,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kurnool,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nellore,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Ongole,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Srikakulam,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Vizianagaram,,
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Itanagar,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bongaigaon,Good,45
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Daranga,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Dibrugarh,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Golaghat,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Magherita,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nagaon,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nalbari,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,North Lakhimpur,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Silcher,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Sivasagar,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Tezpur,,
India,Assam,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Tinsukia,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bilaspur,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Durg-Bhillainagar,Satisfactory,53
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Korba,Good,43
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Raigarh,Satisfactory,65
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Raipur,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Amona,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Assanora,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bicholim,Satisfactory,78
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Codli,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Cuncolim,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Honda,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kundaim,Satisfactory,60
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Mapusa,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Margao,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Marmagao,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Panaji,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Ponda,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Sanguem,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Tilamol,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Tuem,Satisfactory,55
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Usgao-Pale,,
India,Goa,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Vasco,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jamnagar,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Rajkot,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Surat,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Vadodara,Moderate,110
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Baddi,Moderate,111
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Damtal,Moderate,114
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Dharamshala,Satisfactory,76
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Gulaba,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kala Amb,Satisfactory,96
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Manali,Good,27
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Marhi,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nalagarh,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Parwanoo,Satisfactory,56
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Poanta Sahib,Satisfactory,72
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Shimla,Satisfactory,78
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Sunder Nagar,Satisfactory,71
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Una,Satisfactory,54
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Vashisht,,
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jammu,Moderate,141.82839470710986099450
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Pulwama,Moderate,155.52217074779633033190
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Barajamda,Satisfactory,93
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Dhanbad,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jamshedpur,Satisfactory,83
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jharia,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Saraikela,Satisfactory,93
India,Karnataka,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Belgaum,,
India,Karnataka,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Chitradurga,Good,43
India,Karnataka,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Mandya,Good,37
India,Karnataka,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Tumkuru,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Alappuzha,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kottayam,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Mallappuram,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Palakkad,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Pathanamthitta,Good,34
India,Kerala,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Wayanad,,
India,Ladakh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jammu,Moderate,3.17160529289013900550
India,Ladakh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Pulwama,Moderate,3.47782925220366966810
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Amlai,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Chindwara,Satisfactory,66
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nagda,Good,47
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Akola,Satisfactory,56
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Ambernath,Satisfactory,76
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Amravati,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Badlapur,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bhiwandi,Satisfactory,67
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jalgaon,Satisfactory,58
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jalna,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kolhapur,Moderate,107
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Latur,Satisfactory,56
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Pimpri-Chinchwad,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Sangli,Satisfactory,89
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Ulhas Nagar,Satisfactory,71
India,Manipur,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Imphal,Moderate,129
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Byrnihat,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Dawki,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Khlihriat,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nongstoin,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Tura,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Umaim,,
India,Mizoram,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Champhai,Good,21
India,Mizoram,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kolasib,,
India,Nagaland,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Dimapur,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Angul,Satisfactory,90
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Balasore,Satisfactory,83
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Berhampur,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bhubaneshwar,Satisfactory,58
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Cuttack,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jharsuguda,Satisfactory,93
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kalinga Nagar,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Konark,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Paradeep,Moderate,133
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Puri,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Rayagada,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Rourkela,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Sambalpur,,
India,Puducherry,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Karaikal,Satisfactory,88
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Aspal Khurd (Tapa),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bara Pind (Goraya),Satisfactory,70
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Changal (Sangrur),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Dera Bassi,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Fatehpur (Samana),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jaito Sarja (Batala),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kharaori (Sirhind),Moderate,128
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Mureedke (Batala),Moderate,125
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Naudhrani (Malerkotla),Moderate,175
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Peer Mohammad,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Rakhra (Patiala),Moderate,115
India,Rajasthan,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bharatpur,VeryPoor,336
India,Rajasthan,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Chittorgargh,Moderate,165
India,Sikkim,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Chungthang,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Gangtok,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Mangan,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Namchi,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Pelling,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Rangpo,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Singtam,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Cuddalore,Satisfactory,53
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Madurai,Satisfactory,59
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Mettur,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Salem,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Trichy,Satisfactory,73
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Karimnagar,Moderate,115
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Khammam,Satisfactory,83
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kothur,Moderate,116
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nalgonda,Satisfactory,58
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Nizamabad,Satisfactory,60
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Patencheru,Satisfactory,86
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Ramagundum,Moderate,107
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Sangareddy,Poor,283
India,Telangana,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Warangal,Satisfactory,83
India,Tripura,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Agartala,Good,30
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Anpara,Moderate,124
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Bareily,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Firozabad,Poor,260
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Gajroula,Moderate,132
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Gorakhpur,Moderate,153
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Jhansi,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Khurja,Poor,248
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Mathura,Moderate,127
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Raibareli,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Saharanpur,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Unnao,Moderate,103
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Dehradun,Moderate,158
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Haldwani,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Haridwar,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Kashipur,Moderate,111
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Rishikesh,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Rudrapur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Amtala,Satisfactory,63
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Baharampur,Satisfactory,68
India,West Bengal,"Calendar Year (Jan - Dec), 2020","November, 2020",2020-11-02,Balurghat,Moderate,102
